cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
280,3,3,2,1.107,1467,6,0.943,1
253,3,3,2,1.083,1096,6,0.888,1
251,3,3,2,0.848,1423,3,0.943,1
314,3,3,2,0.613,1918,6,0.888,1
197,3,3,2,0.939,1400,3,0.888,1
274,3,3,2,0.951,1504,3,0.888,1
297,3,3,2,0.939,1590,3,0.943,1
261,3,3,2,1.226,1318,3,0.943,1
229,3,3,2,0.888,1528,6,0.943,1
286,3,3,2,0.665,1776,6,0.888,1
289,3,3,2,0.991,1557,6,0.943,1
174,3,3,2,1.31,1146,6,0.943,1
165,3,3,2,1.735,925,3,0.888,1
213,3,3,2,1.397,1243,6,0.943,1
253,3,3,2,0.733,1659,3,0.888,1
277,3,3,2,0.939,1499,3,0.888,1
194,3,3,2,1.313,1423,6,0.888,1
231,3,3,2,0.987,1211,6,0.888,1
250,3,3,2,0.864,1555,3,0.943,1
280,3,3,2,0.959,1536,6,0.888,1
315,3,3,2,0.971,1860,6,0.943,1
299,3,3,2,0.947,1515,3,0.888,1
257,3,3,2,0.796,1756,6,0.943,1
330,3,3,2,0.828,1509,6,0.943,1
296,3,3,2,0.856,1593,3,0.888,1
273,3,3,2,0.943,1492,3,0.943,1
254,3,3,2,0.832,1600,6,0.888,1
249,3,3,2,1.115,1617,3,0.943,1
219,3,3,2,0.955,1453,6,0.888,1
231,3,3,2,1.532,1106,3,0.943,1
254,3,3,2,1.146,1500,3,0.888,1
286,3,3,2,0.733,1714,3,0.943,1
235,3,3,2,1.341,1329,6,0.943,1
273,3,3,2,0.725,1567,3,0.888,1
248,3,3,2,1.138,1625,3,0.943,1
257,3,3,2,1.27,1195,6,0.888,1
209,3,3,2,1.095,1426,6,0.888,1
245,3,3,2,1.039,1335,6,0.888,1
263,3,3,2,1.003,1576,6,0.943,1
319,3,3,2,0.557,1863,6,0.888,1
249,3,3,2,1.162,1396,6,0.943,1
284,3,3,2,0.725,1818,3,0.943,1
217,3,3,2,1.154,1349,3,0.888,1
326,3,3,2,0.613,1883,6,0.943,1
298,3,3,2,1.21,1222,6,0.943,1
293,3,3,2,0.86,1354,6,0.943,1
279,3,3,2,1.031,1730,6,0.888,1
262,3,3,2,0.705,1596,6,0.888,1
212,3,3,2,1.194,1440,6,0.943,1
251,3,3,2,1.357,1669,6,0.888,1
308,3,3,2,1.162,1358,6,0.888,1
305,3,3,2,0.955,1682,6,0.888,1
194,3,3,2,1.329,1396,3,0.943,1
200,3,3,2,1.23,1330,3,0.943,1
238,3,3,2,0.82,1607,6,0.943,1
220,3,3,2,1.349,1224,3,0.888,1
218,3,3,2,1.059,1243,6,0.943,1
259,3,3,2,0.856,1525,3,0.943,1
249,3,3,2,0.971,1522,3,0.943,1
273,3,3,2,0.892,1577,6,0.943,1
205,3,3,2,1.357,1237,6,0.888,1
275,3,3,2,1.079,1285,3,0.888,1
252,3,3,2,0.92,1722,3,0.888,1
273,3,3,2,1.146,1255,6,0.943,1
257,3,3,2,1.039,1244,3,0.888,1
262,3,3,2,1.25,1377,3,0.888,1
235,3,3,2,1.218,1367,3,0.888,1
227,3,3,2,0.979,1537,6,0.943,1
212,3,3,2,1.067,1381,3,0.888,1
275,3,3,2,1.095,1385,3,0.888,1
291,3,3,2,1.115,1525,3,0.888,1
285,3,3,2,1.369,1055,3,0.943,1
224,3,3,2,1.413,1255,6,0.943,1
200,3,3,2,1.198,1162,3,0.943,1
185,3,3,2,1.349,1290,6,0.888,1
204,3,3,2,1.19,1490,3,0.888,1
260,3,3,2,1.027,1502,6,0.943,1
290,3,3,2,0.872,1840,3,0.888,1
311,3,3,2,1.238,1711,6,0.888,1
247,3,3,2,0.9,1336,6,0.943,1
174,3,3,2,1.27,1434,6,0.888,1
265,3,3,2,1.333,1348,6,0.943,1
222,3,3,2,1.214,1559,3,0.943,1
197,3,3,2,1.266,1214,3,0.888,1
285,3,3,2,1.059,1600,3,0.888,1
226,3,3,2,0.947,1383,3,0.888,1
213,3,3,2,1.25,1272,6,0.943,1
271,3,3,2,0.955,1485,3,0.943,1
244,3,3,2,1.238,1279,3,0.943,1
224,3,3,2,1.286,1266,3,0.888,1
233,3,3,2,1.329,1178,3,0.943,1
230,3,3,2,1.087,1479,3,0.888,1
264,3,3,2,0.812,1794,6,0.943,1
242,3,3,2,1.345,1483,6,0.943,1
246,3,3,2,1.21,1443,3,0.888,1
242,3,3,2,1.13,1441,6,0.943,1
238,3,3,2,1.099,1207,6,0.888,1
267,3,3,2,1.536,1226,3,0.943,1
295,3,3,2,0.928,1585,3,0.888,1
274,3,3,2,1.202,1214,6,0.888,1
296,3,3,2,1.043,1604,6,0.888,1
258,3,3,2,0.908,1548,3,0.943,1
276,3,3,2,0.999,1365,6,0.943,1
225,3,3,2,1.075,1587,3,0.888,1
207,3,3,2,1.174,1436,3,0.888,1
224,3,3,2,1.063,1334,6,0.943,1
249,3,3,2,1.071,1332,6,0.943,1
237,3,3,2,1.178,1340,6,0.888,1
249,3,3,2,0.641,1671,3,0.888,1
275,3,3,2,0.924,1500,6,0.888,1
266,3,3,2,1.067,1441,6,0.888,1
297,3,3,2,1.115,1391,6,0.888,1
313,3,3,2,0.979,1404,6,0.888,1
176,3,3,2,1.111,1616,3,0.943,1
285,3,3,2,0.951,1654,3,0.943,1
221,3,3,2,1.258,1198,3,0.888,1
203,3,3,2,1.473,1077,3,0.888,1
212,3,3,2,1.337,1310,6,0.888,1
209,3,3,2,1.099,1509,6,0.943,1
277,3,3,2,1.095,1601,6,0.888,1
266,3,3,2,0.82,1554,3,0.888,1
268,3,3,2,1.226,1392,3,0.888,1
264,3,3,2,1.174,1163,3,0.888,1
249,3,3,2,1.039,1651,3,0.888,1
264,3,3,2,0.808,1644,3,0.943,1
243,3,3,2,0.836,1481,6,0.943,1
228,3,3,2,1.162,1279,3,0.943,1
266,3,3,2,0.955,1490,3,0.888,1
226,3,3,2,1.115,1445,6,0.888,1
226,3,3,2,1.182,1380,6,0.888,1
259,3,3,2,0.744,1599,3,0.888,1
211,3,3,2,1.242,1400,3,0.888,1
239,3,3,2,1.242,1416,6,0.888,1
224,3,3,2,1.421,1375,6,0.943,1
250,3,3,2,1.138,1480,3,0.888,1
234,3,3,2,1.134,1169,3,0.888,1
260,3,3,2,0.9,1654,6,0.888,1
270,3,3,2,1.369,1251,3,0.943,1
226,3,3,2,1.023,1552,6,0.943,1
257,3,3,2,1.079,1476,6,0.888,1
272,3,3,2,1.238,1461,6,0.888,1
298,3,3,2,0.951,1538,3,0.888,1
280,3,3,2,1.007,1691,3,0.943,1
273,3,3,2,0.693,1580,3,0.943,1
975,3,3,2,1.003,2458,6,0.888,1
817,3,3,2,1.011,2379,6,0.888,1
1045,3,3,2,0.963,2458,6,0.888,1
767,3,3,2,1.266,2172,6,0.027,1
829,3,3,2,1.142,2369,6,0.027,1
885,3,3,2,1.198,2367,6,0.888,1
742,3,3,2,1.234,2268,6,0.888,1
933,3,3,2,1.194,2400,6,0.888,1
1051,3,3,2,0.904,2567,6,0.027,1
971,3,3,2,1.063,2754,6,0.888,1
1005,3,3,2,0.924,2551,6,0.888,1
876,3,3,2,1.119,2593,6,0.888,1
758,3,3,2,1.123,2400,6,0.888,1
829,3,3,2,1.325,2150,6,0.027,1
868,3,3,2,1.186,2493,6,0.027,1
622,3,3,2,1.039,2351,6,0.888,1
569,3,3,2,1.162,2347,6,0.027,1
999,3,3,2,0.629,2539,6,0.027,1
925,3,3,2,1.365,2154,6,0.027,1
757,3,3,2,1.13,2323,6,0.888,1
1039,3,3,2,1.067,2396,6,0.027,1
1227,3,3,2,1.142,2534,6,0.027,1
651,3,3,2,1.345,2173,6,0.888,1
593,3,3,2,1.66,2022,6,0.027,1
1220,3,3,2,0.772,2543,6,0.888,1
923,3,3,2,1.035,2464,6,0.888,1
985,3,3,2,1.377,2196,6,0.888,1
1044,3,3,2,1.011,2408,6,0.027,1
1224,3,3,2,0.589,2516,6,0.027,1
963,3,3,2,1.329,2361,6,0.888,1
1195,3,3,2,0.673,2620,6,0.027,1
1031,3,3,2,1.011,2423,6,0.027,1
640,3,3,2,1.321,2381,6,0.888,1
982,3,3,2,0.995,2535,6,0.027,1
959,3,3,2,1.138,2302,6,0.027,1
926,3,3,2,1.325,2297,6,0.027,1
877,3,3,2,0.916,2344,6,0.888,1
886,3,3,2,1.138,2290,6,0.888,1
821,3,3,2,0.792,2695,6,0.888,1
936,3,3,2,0.689,2654,6,0.888,1
1294,3,3,2,0.78,2657,6,0.027,1
1074,3,3,2,1.222,2441,6,0.027,1
1104,3,3,2,0.808,2538,6,0.027,1
698,3,3,2,1.437,2130,6,0.027,1
1004,3,3,2,1.15,2588,6,0.027,1
838,3,3,2,1.445,2351,6,0.027,1
1017,3,3,2,1.417,2380,6,0.888,1
794,3,3,2,0.916,2595,6,0.888,1
715,3,3,2,1.23,2433,6,0.888,1
463,3,3,2,1.258,2056,6,0.888,1
939,3,3,2,0.804,2519,6,0.027,1
968,3,3,2,1.194,2391,6,0.027,1
709,3,3,2,1.552,1912,6,0.027,1
996,3,3,2,0.924,2638,6,0.888,1
820,3,3,2,1.381,2229,6,0.888,1
1109,3,3,2,0.689,2587,6,0.027,1
908,3,3,2,1.027,2580,6,0.888,1
979,3,3,2,1.091,2384,6,0.027,1
1061,3,3,2,0.665,2663,6,0.888,1
1116,3,3,2,1.262,2505,6,0.888,1
836,3,3,2,1.067,2533,6,0.027,1
871,3,3,2,1.17,2397,6,0.888,1
905,3,3,2,1.059,2446,6,0.888,1
672,3,3,2,1.381,2446,6,0.888,1
927,3,3,2,1.119,2235,6,0.027,1
946,3,3,2,1.051,2521,6,0.027,1
467,3,3,2,1.68,2174,6,0.888,1
977,3,3,2,0.979,2421,6,0.027,1
783,3,3,2,1.21,2487,6,0.027,1
741,3,3,2,1.365,2367,6,0.027,1
883,3,3,2,0.943,2647,6,0.888,1
1075,3,3,2,0.935,2535,6,0.888,1
778,3,3,2,1.274,2225,6,0.888,1
1094,3,3,2,1.286,2251,6,0.888,1
1054,3,3,2,1.039,2382,6,0.888,1
805,3,3,2,1.349,2302,6,0.888,1
966,3,3,2,0.904,2540,6,0.888,1
1113,3,3,2,1.015,2527,6,0.888,1
1071,3,3,2,0.856,2428,6,0.027,1
1218,3,3,2,0.828,2688,6,0.888,1
1342,3,3,2,1.087,2287,6,0.888,1
724,3,3,2,1.234,2241,6,0.888,1
773,3,3,2,1.142,2357,6,0.027,1
1056,3,3,2,1.126,2165,6,0.027,1
1023,3,3,2,0.959,2586,6,0.027,1
980,3,3,2,1.572,2121,6,0.888,1
923,3,3,2,0.725,2659,6,0.888,1
687,3,3,2,1.321,2198,6,0.027,1
583,3,3,2,1.457,2141,6,0.888,1
955,3,3,2,0.987,2703,6,0.027,1
1002,3,3,2,0.971,2489,6,0.027,1
940,3,3,2,0.959,2442,6,0.888,1
1189,3,3,2,0.959,2626,6,0.888,1
1176,3,3,2,1.087,2409,6,0.888,1
960,3,3,2,0.908,2475,6,0.888,1
841,3,3,2,0.935,2346,6,0.027,1
919,3,3,2,1.039,2516,6,0.888,1
1306,3,3,2,0.597,2635,6,0.027,1
942,3,3,2,0.916,2457,6,0.888,1
985,3,3,2,1.039,2590,6,0.888,1
848,3,3,2,1.282,2416,6,0.027,1
1024,3,3,2,0.888,2478,6,0.888,1
990,3,3,2,1.206,2439,6,0.027,1
1114,3,3,2,1.262,2308,6,0.027,1
1199,3,3,2,0.971,2550,6,0.888,1
1173,3,3,2,0.928,2512,6,0.027,1
935,3,3,2,0.848,2541,6,0.888,1
707,3,3,2,0.939,2624,6,0.027,1
976,3,3,2,1.019,2374,6,0.888,1
846,3,3,2,1.393,2161,6,0.888,1
920,3,3,2,1.294,2404,6,0.888,1
925,3,3,2,1.23,2364,6,0.027,1
1370,3,3,2,0.78,2601,6,0.027,1
948,3,3,2,1.091,2541,6,0.888,1
762,3,3,2,1.091,2236,6,0.027,1
1159,3,3,2,1.166,2530,6,0.888,1
1098,3,3,2,1.035,2623,6,0.888,1
909,3,3,2,1.341,2345,6,0.888,1
988,3,3,2,0.892,2612,6,0.027,1
824,3,3,2,1.043,2523,6,0.027,1
981,3,3,2,0.92,2550,6,0.027,1
1302,3,3,2,0.943,2529,6,0.888,1
865,3,3,2,1.051,2363,6,0.027,1
1218,3,3,2,1.007,2429,6,0.888,1
808,3,3,2,1.007,2475,6,0.027,1
1219,3,3,2,1.126,2595,6,0.027,1
698,3,3,2,1.556,2198,6,0.027,1
1055,3,3,2,0.955,2638,6,0.888,1
991,3,3,2,1.015,2577,6,0.027,1
839,3,3,2,1.051,2237,6,0.888,1
1128,3,3,2,1.087,2589,6,0.027,1
1100,3,3,2,0.987,2381,6,0.027,1
889,3,3,2,1.083,2525,6,0.027,1
947,3,3,2,1.003,2661,6,0.027,1
975,3,3,2,1.083,2541,6,0.888,1
984,3,3,2,0.768,2730,6,0.888,1
877,3,3,2,1.083,2260,6,0.027,1
872,3,3,2,0.832,2540,6,0.888,1
1016,3,3,2,1.027,2332,6,0.888,1
877,3,3,2,1.003,2587,6,0.027,1
984,3,3,2,0.959,2448,6,0.027,1
822,3,3,2,0.828,2400,6,0.027,1
830,3,3,2,1.198,2376,6,0.027,1
745,3,3,2,1.011,2558,6,0.027,1
853,3,3,2,1.274,2167,6,0.888,1
910,3,3,2,1.087,2310,6,0.888,1
989,3,3,2,1.162,2421,6,0.888,1
1047,3,3,2,1.226,2365,6,0.027,1
874,3,3,2,1.011,2534,6,0.888,1
824,3,3,2,0.939,2516,6,0.888,1
1255,3,3,2,0.92,2491,6,0.027,1
844,3,3,2,1.083,2375,6,0.027,1
910,3,3,2,1.063,2297,6,0.888,1
957,3,3,2,1.389,2362,6,0.888,1
762,3,3,2,1.266,2232,6,0.888,1
1039,3,3,2,0.577,3017,6,0.888,1
783,3,3,2,1.29,2386,6,0.027,1
824,3,3,2,1.023,2512,6,0.888,1
1183,3,3,2,0.53,2696,6,0.888,1
741,3,3,2,1.385,2303,6,0.888,1
1073,3,3,2,1.011,2463,6,0.027,1
873,3,3,2,1.27,2405,6,0.027,1
1061,3,3,2,1.031,2485,6,0.888,1
919,3,3,2,1.103,2422,6,0.027,1
1146,3,3,2,0.912,2484,6,0.027,1
1339,3,3,2,0.776,2543,6,0.027,1
1192,3,3,2,0.832,2555,6,0.027,1
667,3,3,2,1.142,2323,6,0.027,1
1051,3,3,2,0.756,2912,6,0.027,1
1004,3,3,2,1.107,2692,6,0.888,1
690,3,3,2,0.856,2479,6,0.027,1
1163,3,3,2,0.852,2522,6,0.027,1
735,3,3,2,1.166,2293,6,0.027,1
815,3,3,2,1.341,2244,6,0.027,1
793,3,3,2,1.302,2344,6,0.027,1
981,3,3,2,0.792,2694,6,0.027,1
1100,3,3,2,0.729,2744,6,0.888,1
1258,3,3,2,0.84,2716,6,0.888,1
964,3,3,2,0.86,2818,6,0.888,1
1105,3,3,2,0.824,2682,6,0.027,1
827,3,3,2,1.063,2665,6,0.027,1
1065,3,3,2,0.9,2482,6,0.888,1
973,3,3,2,0.928,2404,6,0.888,1
1081,3,3,2,0.939,2473,6,0.027,1
675,3,3,2,0.983,2426,6,0.027,1
1217,3,3,2,0.904,2486,6,0.027,1
749,3,3,2,0.824,2333,6,0.888,1
1089,3,3,2,1.011,2534,6,0.888,1
787,3,3,2,1.234,2376,6,0.888,1
864,3,3,2,1.091,2626,6,0.027,1
909,3,3,2,1.027,2384,6,0.888,1
787,3,3,2,1.17,2259,6,0.027,1
1104,3,3,2,1.107,2469,6,0.888,1
697,3,3,2,1.198,2372,6,0.027,1
949,3,3,2,0.987,2525,6,0.888,1
839,3,3,2,1.111,2462,6,0.027,1
776,3,3,2,1.377,2229,6,0.888,1
1046,3,3,2,1.079,2419,6,0.888,1
1007,3,3,2,1.138,2457,6,0.027,1
1219,3,3,2,0.991,2469,6,0.888,1
1249,3,3,2,0.764,2533,6,0.888,1
781,3,3,2,1.282,2205,6,0.027,1
992,3,3,2,1.111,2429,6,0.027,1
980,3,3,2,1.003,2661,6,0.888,1
929,3,3,2,1.059,2381,6,0.888,1
1002,3,3,2,0.832,2359,6,0.027,1
1047,3,3,2,1.007,2522,6,0.027,1
1107,3,3,2,0.935,2689,6,0.888,1
1071,3,3,2,0.788,2669,6,0.027,1
1097,3,3,2,1.246,2397,6,0.027,1
956,3,3,2,0.975,2463,6,0.888,1
945,3,3,2,0.943,2539,6,0.888,1
1003,3,3,2,1.166,2302,6,0.027,1
1276,3,3,2,0.844,2626,6,0.888,1
865,3,3,2,1.111,2322,6,0.888,1
1019,3,3,2,1.023,2322,6,0.888,1
1080,3,3,2,0.872,2540,6,0.027,1
627,3,3,2,1.393,2300,6,0.027,1
851,3,3,2,0.916,2495,6,0.888,1
916,3,3,2,1.401,2282,6,0.027,1
800,3,3,2,1.226,2213,6,0.027,1
825,3,3,2,0.744,2535,6,0.027,1
756,3,3,2,1.381,2301,6,0.027,1
907,3,3,2,0.864,2534,6,0.027,1
1246,3,3,2,0.776,2681,6,0.888,1
765,3,3,2,1.21,2393,6,0.027,1
1219,3,3,2,0.796,2629,6,0.888,1
612,3,3,2,1.397,2274,6,0.027,1
965,3,3,2,1.313,2242,6,0.888,1
962,3,3,2,1.31,2196,6,0.027,1
941,3,3,2,0.959,2486,6,0.027,1
1069,3,3,2,0.928,2499,6,0.888,1
801,3,3,2,1.226,2309,6,0.027,1
827,3,3,2,0.975,2668,6,0.888,1
887,3,3,2,0.896,2710,6,0.888,1
829,3,3,2,1.333,2320,6,0.888,1
846,3,3,2,1.071,2342,6,0.888,1
915,3,3,2,0.991,2557,6,0.027,1
1121,3,3,2,0.784,2813,6,0.888,1
860,3,3,2,1.178,2404,6,0.888,1
658,3,3,2,1.083,2472,6,0.888,1
813,3,3,2,1.194,2389,6,0.027,1
756,3,3,2,1.19,2304,6,0.027,1
1051,3,3,2,1.138,2409,6,0.027,1
1041,3,3,2,0.764,2585,6,0.888,1
810,3,3,2,1.198,2234,6,0.027,1
1199,3,3,2,1.174,2437,6,0.027,1
935,3,3,2,0.896,2634,6,0.888,1
1194,3,3,2,1.421,2322,6,0.027,1
961,3,3,2,1.27,2380,6,0.888,1
776,3,3,2,1.146,2304,6,0.888,1
882,3,3,2,0.943,2802,6,0.027,1
1058,3,3,2,0.995,2470,6,0.888,1
1083,3,3,2,0.888,2686,6,0.027,1
842,3,3,2,1.23,2333,6,0.027,1
954,3,3,2,0.872,2484,6,0.888,1
1100,3,3,2,0.824,2438,6,0.888,1
907,3,3,2,1.254,2296,6,0.027,1
807,3,3,2,1.493,2017,6,0.027,1
1169,3,3,2,0.987,2474,6,0.888,1
823,3,3,2,1.222,2302,6,0.888,1
942,3,3,2,1.063,2412,6,0.027,1
725,3,3,2,1.302,2353,6,0.027,1
637,3,3,2,1.278,2302,6,0.027,1
924,3,3,2,1.31,2333,6,0.888,1
1131,3,3,2,1.206,2409,6,0.888,1
666,3,3,2,1.103,2473,6,0.027,1
985,3,3,2,1.21,2258,6,0.888,1
1030,3,3,2,0.955,2519,6,0.888,1
1003,3,3,2,1.019,2435,6,0.027,1
1028,3,3,2,0.928,2377,6,0.027,1
972,3,3,2,0.908,2439,6,0.888,1
1155,3,3,2,0.971,2617,6,0.888,1
1404,3,3,2,0.8,2610,6,0.888,1
855,3,3,2,1.174,2273,6,0.027,1
763,3,3,2,1.023,2384,6,0.888,1
741,3,3,2,1.516,2158,6,0.888,1
805,3,3,2,1.15,2241,6,0.888,1
1063,3,3,2,1.087,2441,6,0.888,1
925,3,3,2,0.951,2473,6,0.888,1
1082,3,3,2,0.633,2780,6,0.027,1
931,3,3,2,0.967,2475,6,0.888,1
1032,3,3,2,0.979,2410,6,0.888,1
829,3,3,2,1.111,2404,6,0.888,1
663,3,3,2,1.477,2267,6,0.888,1
1067,3,3,2,0.534,2761,6,0.888,1
967,3,3,2,0.987,2547,6,0.888,1
822,3,3,2,1.425,2235,6,0.027,1
847,3,3,2,1.087,2541,6,0.888,1
803,3,3,2,1.146,2357,6,0.027,1
827,3,3,2,0.932,2443,6,0.027,1
1149,3,3,2,0.967,2666,6,0.888,1
481,3,3,2,1.508,2156,6,0.027,1
1179,3,3,2,0.848,2572,6,0.888,1
929,3,3,2,1.238,2310,6,0.027,1
893,3,3,2,0.896,2480,6,0.888,1
945,3,3,2,0.955,2466,6,0.027,1
1002,3,3,2,0.963,2371,6,0.888,1
841,3,3,2,1.306,2345,6,0.027,1
747,3,3,2,1.21,2527,6,0.027,1
833,3,3,2,0.995,2470,6,0.027,1
894,3,3,2,0.776,2516,6,0.888,1
945,3,3,2,1.146,2336,6,0.027,1
1088,3,3,2,1.119,2483,6,0.027,1
1203,3,3,2,0.836,2484,6,0.888,1
1183,3,3,2,0.979,2475,6,0.027,1
646,3,3,2,1.146,2328,6,0.888,1
927,3,3,2,1.29,2264,6,0.888,1
1080,3,3,2,1.258,2429,6,0.027,1
1111,3,3,2,0.534,2773,6,0.027,1
1222,3,3,2,0.975,2290,6,0.027,1
1056,3,3,2,0.967,2581,6,0.888,1
850,3,3,2,1.154,2280,6,0.888,1
720,3,3,2,0.916,2496,6,0.888,1
909,3,3,2,1.079,2403,6,0.027,1
1013,3,3,2,0.76,2718,6,0.888,1
1176,3,3,2,1.115,2462,6,0.888,1
919,3,3,2,1.154,2350,6,0.027,1
1040,3,3,2,0.939,2398,6,0.027,1
629,3,3,2,1.317,2164,6,0.027,1
681,3,3,2,1.111,2440,6,0.888,1
732,3,3,2,1.497,2209,6,0.888,1
966,3,3,2,0.939,2537,6,0.027,1
829,3,3,2,1.087,2342,6,0.027,1
1040,3,3,2,0.947,2588,6,0.888,1
804,3,3,2,1.146,2322,6,0.027,1
785,3,3,2,1.107,2369,6,0.027,1
647,3,3,2,0.939,2488,6,0.888,1
1122,3,3,2,0.725,2632,6,0.888,1
1026,3,3,2,1.111,2417,6,0.027,1
897,3,3,2,0.908,2455,6,0.888,1
900,3,3,2,1.21,2399,6,0.027,1
827,3,3,2,1.095,2516,6,0.888,1
1044,3,3,2,0.971,2511,6,0.027,1
1050,3,3,2,1.174,2375,6,0.888,1
859,3,3,2,1.345,2110,6,0.888,1
1036,3,3,2,1.222,2371,6,0.027,1
847,3,3,2,1.111,2357,6,0.027,1
1028,3,3,2,0.733,2300,6,0.027,1
767,3,3,2,1.242,2289,6,0.027,1
820,3,3,2,1.055,2616,6,0.027,1
925,3,3,2,0.983,2461,6,0.027,1
1289,3,3,2,0.733,2622,6,0.027,1
792,3,3,2,1.087,2455,6,0.888,1
1009,3,3,2,1.007,2739,6,0.888,1
1179,3,3,2,1.047,2610,6,0.027,1
1125,3,3,2,0.772,2544,6,0.027,1
960,3,3,2,0.947,2487,6,0.888,1
1131,3,3,2,0.502,2780,6,0.888,1
809,3,3,2,0.971,2294,6,0.888,1
685,3,3,2,1.341,2213,6,0.027,1
995,3,3,2,0.932,2483,6,0.888,1
1030,3,3,2,1.306,2476,6,0.888,1
480,1,3,2,0.422,2059,6,0.027,0
550,3,3,2,0.155,2180,6,0.027,0
438,1,3,2,0.291,1895,6,0.027,0
638,4,3,2,0.079,2105,6,0.027,0
590,4,3,2,0.171,2210,6,0.027,0
359,3,3,2,0.912,1728,6,0.027,0
468,4,3,2,0.585,1764,6,0.027,0
476,4,3,2,0.235,1853,6,0.027,0
439,3,3,2,0.231,1890,6,0.027,0
679,4,3,2,0.128,2108,6,0.027,0
374,1,3,2,0.251,1637,6,0.027,0
628,1,3,2,0.191,2129,6,0.027,0
599,1,3,2,0.362,2053,6,0.027,0
489,1,3,2,0.514,2053,6,0.027,0
517,3,3,2,0.422,1930,6,0.027,0
313,3,3,2,0.78,1739,6,0.027,0
532,1,3,2,0.306,2125,6,0.027,0
546,1,3,2,0.104,2255,6,0.027,0
437,1,3,2,0.756,1694,6,0.027,0
463,4,3,2,0.386,1795,6,0.027,0
584,1,3,2,0.295,1989,6,0.027,0
437,1,3,2,0.219,2034,6,0.027,0
477,1,3,2,0.478,1726,6,0.027,0
605,1,3,2,0.079,2178,6,0.027,0
407,3,3,2,0.565,1666,6,0.027,0
602,1,3,2,0.08,1854,6,0.027,0
552,1,3,2,0.263,1898,6,0.027,0
612,1,3,2,0,2103,6,0.027,0
441,4,3,2,0.374,1667,6,0.027,0
405,3,3,2,0.084,2103,6,0.027,0
309,3,3,2,0.422,1716,6,0.027,0
503,1,3,2,0.569,1962,6,0.027,0
328,1,3,2,0.729,1671,6,0.027,0
666,3,3,2,0.203,2018,6,0.027,0
343,3,3,2,0.9,1620,6,0.027,0
528,3,3,2,0.175,2138,6,0.027,0
433,4,3,2,0.526,1778,6,0.027,0
442,4,3,2,0.291,1894,6,0.027,0
469,1,3,2,0.916,1972,6,0.027,0
570,4,3,2,0.116,2000,6,0.027,0
474,4,3,2,0.374,1774,6,0.027,0
463,4,3,2,0.526,1694,6,0.027,0
459,4,3,2,0.072,2032,6,0.027,0
642,4,3,2,0.218,1956,6,0.027,0
590,3,3,2,0.441,2252,6,0.027,0
462,1,3,2,0.641,1903,6,0.027,0
450,1,3,2,0.454,1795,6,0.027,0
433,1,3,2,0.466,1732,6,0.027,0
438,3,3,2,0.124,2165,6,0.027,0
513,3,3,2,0.307,1754,6,0.027,0
527,3,3,2,0.442,1803,6,0.027,0
399,3,3,2,0.215,1896,6,0.027,0
572,3,3,2,0.095,2193,6,0.027,0
552,4,3,2,0.51,1677,6,0.027,0
413,1,3,2,0.382,2047,6,0.027,0
451,3,3,2,0.071,2107,6,0.027,0
509,1,3,2,0.008,2023,6,0.027,0
494,3,3,2,0.263,1772,6,0.027,0
368,3,3,2,0.844,1776,6,0.027,0
478,3,3,2,0.27,2140,6,0.027,0
628,4,3,2,0.187,1640,6,0.027,0
389,3,3,2,1.146,1779,6,0.027,0
396,3,3,2,0.888,1680,6,0.027,0
397,4,3,2,0.438,1930,6,0.027,0
475,1,3,2,0.164,1948,6,0.027,0
527,4,3,2,0.108,2254,6,0.027,0
568,3,3,2,0.363,1932,6,0.027,0
582,1,3,2,0.144,2007,6,0.027,0
276,4,3,2,0.613,1777,6,0.027,0
552,4,3,2,0.076,2099,6,0.027,0
461,4,3,2,0.239,1938,6,0.027,0
553,3,3,2,0.159,1961,6,0.027,0
558,4,3,2,0.068,2160,6,0.027,0
428,4,3,2,0.267,1889,6,0.027,0
605,1,3,2,0.128,1970,6,0.027,0
531,3,3,2,0.438,1840,6,0.027,0
534,1,3,2,0.052,1962,6,0.027,0
461,4,3,2,0.319,1520,6,0.027,0
441,3,3,2,0.255,2102,6,0.027,0
382,4,3,2,0.394,1733,6,0.027,0
536,1,3,2,0.16,2010,6,0.027,0
472,1,3,2,0.748,1856,6,0.027,0
419,3,3,2,0.259,2134,6,0.027,0
557,3,3,2,0.37,1838,6,0.027,0
573,1,3,2,0.108,2059,6,0.027,0
532,3,3,2,0.573,1802,6,0.027,0
506,1,3,2,0.359,1640,6,0.027,0
534,3,3,2,0.096,1895,6,0.027,0
439,3,3,2,0.39,1890,6,0.027,0
536,4,3,2,0.112,2125,6,0.027,0
525,1,3,2,0.255,1975,6,0.027,0
508,4,3,2,0.474,2314,6,0.027,0
422,3,3,2,0.876,1737,6,0.027,0
467,1,3,2,0.446,1779,6,0.027,0
528,4,3,2,0.521,2219,6,0.027,0
423,4,3,2,0.45,1966,6,0.027,0
547,1,3,2,0.609,2076,6,0.027,0
684,4,3,2,0.008,2094,6,0.027,0
432,4,3,2,0.633,1887,6,0.027,0
426,1,3,2,0.168,1949,6,0.027,0
406,4,3,2,0.187,1896,6,0.027,0
431,3,3,2,0.207,1996,6,0.027,0
594,1,3,2,0.565,1830,6,0.027,0
516,3,3,2,0.156,1927,6,0.027,0
